Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
20,-0.0164,-0.008,0.0034,0.0172,0.027000000000000003,0.0353,0.0399,0.0501,0.0571,0.0645,0.0724,0.0827,0.0827,0.086,0.0928,0.0997,0.1033,0.1058,0.1151,0.1108,0.1118,0.1183,0.1199,0.1189,0.1241,0.1265,0.1274,0.1339,0.1327,0.1359,0.1362
21,-0.0116,-0.0079,-0.0208,-0.0225,-0.0154,-0.0133,0.0054,0.0082,0.0246,0.0327,0.0343,0.0409,0.0493,0.0486,0.0537,0.0522,0.0519,0.0612,0.0621,0.0692,0.0724,0.0707,0.0754,0.07200000000000001,0.0763,0.0783,0.0833,0.0821,0.0735,0.0764,0.0845
22,-0.0209,-0.0136,-0.0138,-0.0185,-0.0163,-0.0108,-0.0145,-0.0105,-0.0048,-0.0074,-0.0086,-0.0054,-0.0051,-0.0007,0.0032,0.0033,0.0039,0.0135,0.0136,0.0193,0.0168,0.0132,0.0174,0.0206,0.0252,0.0212,0.0208,0.02,0.0153,0.0216,0.022
23,-0.0385,-0.043,-0.0474,-0.0538,-0.0581,-0.0557,-0.0589,-0.0539,-0.0548,-0.0546,-0.0556,-0.0558,-0.0562,-0.0551,-0.0535,-0.0567,-0.0598,-0.0591,-0.0605,-0.0648,-0.0583,-0.0643,-0.0609,-0.064,-0.065,-0.0667,-0.0643,-0.057999999999999996,-0.0591,-0.0554,-0.0552
24,-0.0291,-0.0317,-0.036000000000000004,-0.0429,-0.0488,-0.0469,-0.0585,-0.0621,-0.067,-0.0691,-0.0641,-0.0704,-0.0742,-0.0746,-0.077,-0.0823,-0.0872,-0.0901,-0.0918,-0.0928,-0.0932,-0.0889,-0.0887,-0.0935,-0.101,-0.1134,-0.1151,-0.1238,-0.1239,-0.1232,-0.1304
25,-0.0008,0.0064,0.0077,0.0084,0.0107,0.0145,0.0111,0.0138,0.0191,0.0234,0.02,0.0199,0.0212,0.0179,0.0226,0.0203,0.0227,0.0163,0.0192,0.015,0.0174,0.0185,0.0129,0.0106,0.0094,0.0041,0.0112,0.0033,0.0051,0.0049,0.0062
26,-0.0181,-0.0253,-0.0116,-0.0075,-0.0099,0.0032,0.004,0.0074,0.0095,0.0104,-0.0029,0.0089,0.0046,0.0082,0.006999999999999999,0.002,0.004,-0.0027,-0.0036,-0.0035,-0.0079,-0.0053,-0.001,-0.0044,0.0033,-0.0063,-0.002,-0.0015,0.0005,-0.003,-0.0049
27,-0.0477,-0.0478,-0.0327,-0.0155,-0.0059,-0.0023,0.0017,0.0088,0.0094,0.0111,0.0119,0.0148,0.019,0.019,0.0232,0.0218,0.027000000000000003,0.0219,0.0204,0.0248,0.0254,0.024,0.0236,0.0182,0.0175,0.0191,0.0108,0.0202,0.0116,0.0088,0.0158
28,-0.0199,-0.0206,-0.0208,-0.0209,-0.0212,-0.0286,-0.0286,-0.0286,-0.0286,-0.044000000000000004,-0.044,-0.044000000000000004,-0.044,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595,-0.0595
29,-0.0231,-0.0234,-0.0311,-0.044000000000000004,-0.033,-0.0284,-0.0262,-0.0221,-0.0181,-0.0169,-0.0092,-0.0066,-0.004,-0.0015,-0.0092,-0.006999999999999999,0.0106,0.0094,0.0201,0.015,0.012,0.0088,0.0072,0.0114,0.0197,0.0224,0.026,0.0183,0.0198,0.015,0.0232
30,-0.0213,-0.0152,-0.0168,-0.0263,-0.0335,-0.0409,-0.0472,-0.0491,-0.0584,-0.0626,-0.0743,-0.0777,-0.0884,-0.0903,-0.0882,-0.0951,-0.0965,-0.0961,-0.1012,-0.1039,-0.1042,-0.1058,-0.1058,-0.11699999999999999,-0.1227,-0.1331,-0.1371,-0.1363,-0.1413,-0.1412,-0.1462
31,-0.0629,-0.0692,-0.0715,-0.0677,-0.0672,-0.0602,-0.0549,-0.0615,-0.049,-0.0522,-0.0503,-0.0455,-0.0457,-0.0454,-0.0443,-0.0453,-0.0513,-0.0524,-0.0524,-0.05,-0.0509,-0.0503,-0.0494,-0.0438,-0.0425,-0.0433,-0.0405,-0.035,-0.0346,-0.0301,-0.0273
32,-0.0648,-0.085,-0.0877,-0.0876,-0.084,-0.0898,-0.0958,-0.09300000000000001,-0.0945,-0.0961,-0.0989,-0.1007,-0.0966,-0.1004,-0.103,-0.1071,-0.109,-0.1065,-0.105,-0.1077,-0.106,-0.1065,-0.1068,-0.1086,-0.1096,-0.1068,-0.1029,-0.0971,-0.0998,-0.0944,-0.1016
33,-0.0145,-0.0171,-0.0241,-0.0509,-0.0735,-0.0692,-0.0813,-0.0865,-0.0953,-0.1,-0.1075,-0.1089,-0.1099,-0.1202,-0.1219,-0.1225,-0.133,-0.1282,-0.1313,-0.1356,-0.1294,-0.132,-0.1335,-0.1371,-0.1353,-0.1394,-0.1406,-0.146,-0.1441,-0.1492,-0.1505
34,-0.0113,-0.0122,-0.0034,-0.0185,-0.0059,0.012,0.0104,0.0242,0.0263,0.0418,0.0413,0.0584,0.0587,0.0614,0.0666,0.0641,0.0654,0.0663,0.0715,0.0686,0.0717,0.0738,0.0745,0.0765,0.0822,0.0842,0.0786,0.0807,0.0805,0.0805,0.0804
35,-0.0081,-0.0019,0.006,0.0177,0.0197,0.0214,0.0269,0.0321,0.0369,0.0408,0.0422,0.045,0.0521,0.0563,0.0636,0.0672,0.0672,0.0708,0.0712,0.0734,0.0751,0.0849,0.0786,0.0796,0.0842,0.0891,0.0875,0.0972,0.0949,0.0965,0.1
36,0.0691,0.1003,0.1153,0.1332,0.1442,0.1553,0.1651,0.1742,0.1865,0.1884,0.1943,0.2043,0.2104,0.2143,0.2215,0.2253,0.2316,0.2308,0.2353,0.2362,0.2413,0.2447,0.2505,0.2491,0.2571,0.2593,0.2635,0.2658,0.2728,0.2724,0.2726
37,-0.0279,-0.0186,-0.0158,-0.0196,-0.0212,-0.0254,-0.0277,-0.0284,-0.0349,-0.0377,-0.0432,-0.0513,-0.0537,-0.0563,-0.0556,-0.0605,-0.0654,-0.0707,-0.0703,-0.0784,-0.0771,-0.0763,-0.0783,-0.0867,-0.0914,-0.0979,-0.1016,-0.096,-0.0982,-0.1061,-0.1132
38,0.027000000000000003,0.0626,0.0711,0.0776,0.0849,0.085,0.0883,0.0911,0.0978,0.10300000000000001,0.1093,0.1129,0.1162,0.1142,0.1216,0.12300000000000001,0.1298,0.1317,0.1355,0.1399,0.1407,0.1417,0.1425,0.1475,0.1517,0.1562,0.1553,0.1637,0.1683,0.1698,0.1717
39,-0.0135,-0.0166,-0.0168,-0.0181,-0.0183,-0.0245,-0.0245,-0.0391,-0.0347,-0.0411,-0.046,-0.046,-0.046,-0.046,-0.046,-0.0397,-0.0121,-0.0309,-0.0182,-0.005,0.0123,0.019,0.0237,0.0321,0.0376,0.0454,0.0565,0.0666,0.0681,0.07,0.0769
40,-0.0576,-0.068,-0.0706,-0.0722,-0.0753,-0.0659,-0.0694,-0.0671,-0.0682,-0.067,-0.0702,-0.0669,-0.0696,-0.0692,-0.0675,-0.0655,-0.064,-0.0658,-0.0632,-0.0613,-0.0616,-0.0673,-0.07,-0.0626,-0.0657,-0.0742,-0.0753,-0.0704,-0.0673,-0.0716,-0.0723
41,-0.0189,-0.0201,-0.02,-0.0197,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031
42,0.0056,0.0187,0.0265,0.0296,0.0343,0.0384,0.0433,0.0534,0.0592,0.062,0.062,0.0695,0.0747,0.0789,0.0765,0.0787,0.0866,0.0851,0.0911,0.0916,0.0929,0.1016,0.108,0.11199999999999999,0.1102,0.1122,0.1158,0.1199,0.1189,0.1245,0.1283
43,-0.0477,-0.0662,-0.0657,-0.0722,-0.077,-0.07400000000000001,-0.0743,-0.0725,-0.0699,-0.0687,-0.0705,-0.0659,-0.0698,-0.0652,-0.0624,-0.061,-0.0611,-0.059000000000000004,-0.0558,-0.0545,-0.0529,-0.0517,-0.0508,-0.0498,-0.0469,-0.0415,-0.0414,-0.04,-0.0372,-0.0319,-0.0287
44,0.0123,0.0298,0.0409,0.0501,0.066,0.0672,0.0699,0.0749,0.0781,0.08199999999999999,0.0836,0.0864,0.0907,0.09,0.08900000000000001,0.0942,0.0932,0.0969,0.1014,0.1023,0.1069,0.1143,0.1125,0.1168,0.1186,0.1198,0.1162,0.1178,0.1192,0.1176,0.1223
45,-0.0087,-0.0169,-0.017,-0.0174,-0.0174,-0.0122,-0.0157,-0.0216,-0.0204,-0.0094,0.0143,0.0187,0.0267,0.0473,0.0634,0.0596,0.0729,0.0789,0.0897,0.0997,0.1069,0.114,0.1192,0.1102,0.1096,0.1198,0.1359,0.1315,0.1479,0.1569,0.1639
46,0.0082,0.0116,0.0181,0.0272,0.0335,0.0368,0.0418,0.044000000000000004,0.0441,0.0441,0.0515,0.0589,0.059,0.0601,0.0649,0.0685,0.0721,0.076,0.0832,0.086,0.0872,0.0901,0.0946,0.0944,0.0879,0.0915,0.0979,0.0996,0.0997,0.0975,0.0966
47,-0.0352,-0.0352,-0.0352,-0.0352,-0.0352,-0.0352,-0.0352,-0.0593,-0.0593,-0.0593,-0.0593,-0.0593,-0.0593,-0.0593,-0.0593,-0.0593,-0.0864,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907,-0.0907
48,0.0092,0.0375,0.0515,0.0653,0.0747,0.0819,0.0895,0.0949,0.1003,0.1058,0.1105,0.1193,0.1193,0.1178,0.1251,0.1318,0.133,0.1393,0.1419,0.1485,0.1476,0.1539,0.1576,0.1589,0.161,0.1632,0.1692,0.1689,0.1622,0.1646,0.1611
49,-0.0129,-0.0142,-0.0209,-0.053,-0.0536,-0.0601,-0.0709,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743,-0.0743
50,-0.0174,-0.012,-0.0036,0.0017,0.0023,0.0018,0.0066,0.0106,0.0141,0.0168,0.0172,0.0145,0.0141,0.0129,0.0192,0.017,0.0207,0.0209,0.0216,0.0245,0.0285,0.0287,0.0286,0.0277,0.0295,0.0322,0.0353,0.0375,0.0378,0.0352,0.0373
51,-0.0219,-0.0226,-0.0226,-0.0036,-0.0016,0.0066,0.0101,0.0184,0.0186,0.0195,0.02,0.0248,0.0265,0.0304,0.0185,0.0285,0.0252,0.0275,0.0262,0.0202,0.0186,0.0179,0.0206,0.0193,0.0179,0.0155,0.0175,0.0134,0.0177,0.0233,0.0155
52,-0.0154,-0.0283,-0.0381,-0.0317,-0.0475,-0.0439,-0.0477,-0.051,-0.0588,-0.063,-0.0758,-0.0748,-0.0671,-0.0678,-0.0714,-0.0737,-0.0714,-0.0643,-0.0668,-0.0687,-0.0724,-0.0757,-0.0724,-0.055,-0.0656,-0.0536,-0.0502,-0.0484,-0.0534,-0.040999999999999995,-0.0408
53,-0.0332,-0.039,-0.0224,-0.0186,-0.0124,-0.0101,-0.0068,-0.002,0.0032,0.0071,0.0072,0.0105,0.013,0.0148,0.0183,0.0271,0.031,0.033,0.0291,0.0322,0.0359,0.0351,0.0357,0.0351,0.0431,0.0394,0.0494,0.0512,0.0526,0.0594,0.0593
54,-0.0115,-0.0115,-0.0155,-0.0238,-0.0263,-0.0224,-0.0171,-0.0246,-0.0232,-0.0321,-0.0165,-0.0195,-0.0227,-0.0063,-0.0015,0.0079,0.0141,0.0122,0.0195,0.0238,0.0236,0.0201,0.0148,0.0208,0.0189,0.0197,0.0193,0.0346,0.0297,0.0409,0.0377
55,-0.0099,-0.0095,-0.0122,-0.0094,-0.0132,-0.0013,0.0013,0.0069,0.0144,0.0293,0.0365,0.0391,0.0397,0.046,0.0498,0.0475,0.052000000000000005,0.0519,0.0555,0.065,0.0615,0.0665,0.0729,0.0726,0.0772,0.068,0.0626,0.0749,0.0762,0.0794,0.067
56,0.0047,0.0143,0.0229,0.0302,0.0342,0.0409,0.0457,0.0471,0.0503,0.057999999999999996,0.0594,0.071,0.07400000000000001,0.0773,0.0807,0.0868,0.0882,0.0856,0.0904,0.0921,0.0921,0.0905,0.0924,0.0956,0.0992,0.1,0.1026,0.1044,0.1021,0.1017,0.0992
57,-0.053,-0.0613,-0.0711,-0.0805,-0.0907,-0.0935,-0.102,-0.1138,-0.1222,-0.1235,-0.1297,-0.135,-0.14,-0.1391,-0.1468,-0.1515,-0.1527,-0.1542,-0.1587,-0.163,-0.1633,-0.1661,-0.1603,-0.1679,-0.1742,-0.1756,-0.1792,-0.1794,-0.1808,-0.1835,-0.1816
58,-0.0207,-0.0242,-0.0246,-0.0252,-0.0239,-0.0378,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414
59,-0.0316,-0.0451,-0.0524,-0.0561,-0.0629,-0.065,-0.0624,-0.0638,-0.0715,-0.0672,-0.0781,-0.0789,-0.0846,-0.0831,-0.0786,-0.0786,-0.0884,-0.0909,-0.0909,-0.0833,-0.0937,-0.0969,-0.0988,-0.1052,-0.1136,-0.1197,-0.1174,-0.1241,-0.1204,-0.1227,-0.1228
60,-0.0201,-0.0129,0.0008,0.0098,0.012,0.0154,0.0193,0.0227,0.0235,0.0294,0.0293,0.0354,0.0378,0.0394,0.0355,0.0395,0.0416,0.0419,0.0451,0.05,0.0528,0.0478,0.049,0.0515,0.0529,0.0524,0.047,0.0503,0.0514,0.0512,0.0496
61,-0.0166,-0.0032,-0.0119,-0.0147,-0.017,-0.0176,-0.0254,-0.0265,-0.0295,-0.0348,-0.0427,-0.0496,-0.0462,-0.0509,-0.0626,-0.0671,-0.0704,-0.0744,-0.0849,-0.0924,-0.0933,-0.0994,-0.105,-0.1116,-0.115,-0.1229,-0.1269,-0.1326,-0.1382,-0.147,-0.1473
62,-0.0049,0.0328,0.0448,0.05,0.0485,0.0461,0.0449,0.05,0.0516,0.0565,0.0577,0.0589,0.0556,0.0603,0.0598,0.0592,0.0543,0.054000000000000006,0.0531,0.0566,0.0552,0.053,0.0545,0.0538,0.0525,0.0507,0.0507,0.0468,0.0442,0.0405,0.0382
63,-0.0293,-0.0313,-0.0256,-0.0376,-0.0585,-0.0446,-0.0439,-0.0345,-0.0318,-0.0341,-0.0349,-0.0347,-0.0362,-0.0389,-0.0422,-0.0425,-0.0537,-0.0546,-0.0473,-0.0406,-0.0426,-0.0395,-0.0497,-0.0484,-0.0447,-0.0446,-0.0453,-0.062,-0.0563,-0.057,-0.0513
