,Id,Epoch:0,Epoch:1,Epoch:2,Epoch:3,Epoch:4,Epoch:5,Epoch:6,Epoch:7,Epoch:8,Epoch:9,Epoch:10,Epoch:11,Epoch:12,Epoch:13,Epoch:14,Epoch:15,Epoch:16,Epoch:17,Epoch:18,Epoch:19,Epoch:20,Epoch:21,Epoch:22,Epoch:23,Epoch:24,Epoch:25,Epoch:26,Epoch:27,Epoch:28,Epoch:29,Epoch:30,Epoch:31,Epoch:32,Epoch:33,Epoch:34,Epoch:35,Epoch:36,Epoch:37,Epoch:38,Epoch:39,Epoch:40,Epoch:41,Epoch:42,Epoch:43,Epoch:44,Epoch:45,Epoch:46,Epoch:47,Epoch:48,Epoch:49,Epoch:50,Epoch:51,Epoch:52,Epoch:53,Epoch:54,Epoch:55,Epoch:56,Epoch:57,Epoch:58,Epoch:59,Epoch:60,Epoch:61,Epoch:62,Epoch:63,Epoch:64,Epoch:65,Epoch:66,Epoch:67,Epoch:68,Epoch:69,Epoch:70,Epoch:71,Epoch:72,Epoch:73,Epoch:74,Epoch:75,Epoch:76,Epoch:77,Epoch:78,Epoch:79,Epoch:80,Epoch:81,Epoch:82,Epoch:83,Epoch:84,Epoch:85,Epoch:86,Epoch:87
579,844.0,-0.10877629848463195,-0.10129715289388384,-0.09241373384637493,-0.08306390126901013,-0.0744944236108235,-0.065794224185603,-0.05835109470146043,-0.05149292493505137,-0.04489357104258878,-0.03918834616030965,-0.033881022062684805,-0.029279731480138644,-0.02516991804753031,-0.021485887334815094,-0.01814355022673096,-0.014733495357047235,-0.01215433337659176,-0.009003064096240061,-0.006933709107605475,-0.0045046965595767164,-0.0020408094070652233,-0.0003080132550426893,0.0017175289935299329,0.0037107448131012332,0.005384943556107048,0.006837759879999794,0.008318293247222235,0.009174755793147986,0.015382889691474182,0.016334363758297905,0.01715178930732821,0.017831554636359215,0.01903380486848099,0.01914114717926298,0.025133821248475994,0.025751033265675818,0.025568949723882333,0.02649999882227608,0.02704239683225751,0.027508374503148452,0.027622408233582973,0.027955625339278152,0.035446749068796635,0.03546530447368111,0.0357015324490411,0.03619767605726208,0.03584386767553432,0.03615261414753539,0.03557427812899862,0.03611064502703292,0.03650848328002861,0.041714485202516825,0.04178685721542154,0.04165091551840305,0.04170135621513639,0.04164296548281397,0.04143786244094372,0.04141645532633577,0.041244443506002426,0.04133233694093568,0.04081535445792334,0.040838665062827725,0.040449470547693114,0.04435289651155472,0.04390040465763637,0.043747986001627784,0.04388819155948503,0.04344567017895835,0.042686134044613154,0.042670484366161485,0.042718145597193925,0.04283189347812107,0.042428105271288326,0.04242380868111338,0.042265964006739,0.042432765875543864,0.0422673017850944,0.04170236603489944,0.04141752714557307,0.04113797843456268,0.04076867311128548,0.04078954750938075,0.04071337836129325,0.04040098589445863,0.04044868690626962,0.039990111254155636,0.03989071385668857,0.039551864289456895
1957,845.0,0.1058230921626091,0.10181429846720262,0.09845613959160718,0.09430673718452454,0.09065131843090057,0.08673798428340392,0.08403315530581908,0.08000753007151863,0.07714716683734547,0.0742947750470855,0.07185546105558221,0.0693420364775441,0.06784427335316484,0.06574880602684888,0.06400551748546687,0.0628708191215992,0.061242388730699364,0.05936359783465212,0.058170283382589165,0.056588019159707154,0.05591869557445699,0.055354871871796524,0.05393744971264492,0.05255000665783882,0.05136284130540761,0.0504190708425912,0.0491916300220923,0.04877690158107064,0.04882799326018854,0.04749074273488738,0.047637592662464485,0.04698859290643172,0.04665336046706547,0.046555099500851196,0.04263112931088968,0.0409471717747775,0.04126219146630981,0.041653490540656174,0.04141633822159334,0.040527993643825706,0.04046136818148873,0.04026491618291898,0.03368286043405533,0.03290299004451795,0.033725711263038895,0.0330182264812968,0.033188784325664696,0.03337772038172592,0.032282051545652474,0.031884104521437126,0.03271218372339552,0.0350129749964584,0.03441429442980073,0.03506984968077053,0.03404067219658331,0.03419778462160717,0.03369991345839067,0.03283393518491225,0.0326285817745057,0.03220766935158859,0.03213693472472104,0.03075956858017228,0.0308749508112669,0.03424366529692303,0.033567465503107415,0.033771521327170456,0.03329178233715621,0.0324240316721526,0.03250512870197946,0.03136566450650042,0.031509281220761215,0.031003598462451588,0.030280569737607784,0.030470377003604717,0.030097539282657883,0.033725947480310096,0.03375518321990967,0.03243548490784385,0.03260491195727478,0.03175337392498146,0.03195709261027249,0.030945014039223843,0.03138778646561233,0.03082754547623071,0.02997323836792599,0.029327914796092293,0.02895998734642159,0.02840712914864222
1554,846.0,0.07064703665673733,0.07024821452796459,0.06937457947060466,0.06988100847229362,0.07054654788225889,0.0716662285849452,0.07221999019384384,0.07293909415602684,0.0738705201074481,0.07432717736810446,0.07488937303423882,0.07522149663418531,0.075843945145607,0.07609849981963634,0.07626404613256454,0.07655245158821344,0.07672449294477701,0.07650586403906345,0.07668020762503147,0.07585912384092808,0.07646113447844982,0.07625221461057663,0.07656559720635414,0.07657515723258257,0.0766107914969325,0.07651899382472038,0.07671378646045923,0.07625575084239244,0.07507436536252499,0.07504507154226303,0.07466789707541466,0.07498885598033667,0.07504062633961439,0.07412592135369778,0.07318909373134375,0.07333824504166842,0.07209588773548603,0.07275248598307371,0.07247330714017153,0.0727411787956953,0.07186041586101055,0.07237299531698227,0.069498629309237,0.0689527140930295,0.068589405156672,0.0682427380234003,0.06884330045431852,0.06897764652967453,0.06902839336544275,0.06876218970865011,0.06874407269060612,0.06606741808354855,0.06625295989215374,0.06501239817589521,0.06567760091274977,0.06569549767300487,0.06525291036814451,0.06533058872446418,0.06475967820733786,0.06499510258436203,0.06507011549547315,0.06513016670942307,0.06532190553843975,0.05935491714626551,0.05923981824889779,0.05883278651162982,0.05948233464732766,0.059072712901979685,0.05917936796322465,0.059379019774496555,0.05896339938044548,0.05924466531723738,0.05938461795449257,0.05910232150927186,0.05937307747080922,0.05622166581451893,0.056811162270605564,0.056563262827694416,0.05686913337558508,0.056914898101240396,0.05637998878955841,0.0566822262480855,0.056909633334726095,0.05673320358619094,0.05727268289774656,0.0567196998745203,0.05693160090595484,0.056633579234282166
1212,847.0,-0.2067473612048409,-0.21098403226245532,-0.21490867165001956,-0.2183896763758226,-0.22383706813508814,-0.22871848940849304,-0.23332424597306686,-0.23780148002234372,-0.24201219596646048,-0.2455140000039881,-0.24921990795568985,-0.25184930860996246,-0.2541204718026248,-0.2570807852528312,-0.2591695948080583,-0.2615510401400653,-0.2634417875246568,-0.26542979207905854,-0.2674700536511161,-0.26946168867024506,-0.2708964374932376,-0.27230518785389984,-0.27387633648785675,-0.27485861019654706,-0.2766554762016643,-0.277021352540363,-0.2783026708797975,-0.2792580046437003,-0.2730326137759469,-0.27400240843946283,-0.27498452229933307,-0.2758882262490012,-0.27645808729258453,-0.27662704207680444,-0.2721902375871485,-0.27289352362806146,-0.2746678590774536,-0.27474145184863696,-0.2750132409009067,-0.27684359658848157,-0.27790695970708673,-0.27888787063685333,-0.2748794664036144,-0.27570360086180945,-0.27590274810791016,-0.27697779915549536,-0.2781431647864255,-0.27849529819055036,-0.2793955911289562,-0.2801792594519528,-0.2806000384417447,-0.2749029289592396,-0.27643669193441217,-0.2767082019285722,-0.27843927253376355,-0.27824031764810736,-0.27913041548295453,-0.2800870050083507,-0.2811854535883123,-0.2812567407434637,-0.2825305407697504,-0.2829771719195626,-0.2840136262503537,-0.28565576672554016,-0.2864509712566029,-0.287186861038208,-0.2878882884979248,-0.2878482152115215,-0.28861933946609497,-0.2891320748762651,-0.2901221974329515,-0.29078491167588666,-0.29148752039129083,-0.2923442396250638,-0.2922068373723464,-0.2939536300572482,-0.2938941419124603,-0.2945652333172885,-0.2944668721068989,-0.2958179143342105,-0.29655855894088745,-0.29695630073547363,-0.2977364659309387,-0.2983613528988578,-0.29862450469623913,-0.29984394257718866,-0.3003158217126673,-0.3012860733451266
1989,848.0,0.054641229845583436,0.05174212474375963,0.04854133706539869,0.04470494780689478,0.04086735416203737,0.0368203679099679,0.03290992397814989,0.0294687170535326,0.027015475928783415,0.02359520671889186,0.021077224612236024,0.01833754815161228,0.015684811910614372,0.013224778673611581,0.011186250392347575,0.009386964060831815,0.00690131630981341,0.004532056408788776,0.002037508832290769,-0.0004344209068221971,-0.0020184044347843154,-0.004361820436315611,-0.006360224226955325,-0.008777447091415525,-0.010492155095562339,-0.012870694557204843,-0.01412913454696536,-0.01633191523142159,-0.015716389380395414,-0.017837923485785723,-0.019832772854715585,-0.02158662537112832,-0.02302005458623171,-0.02483677938580513,-0.023712638206779955,-0.025887137092649937,-0.027130386792123318,-0.028330644033849238,-0.03055661730468273,-0.03238979578018188,-0.03452570158988237,-0.03647741731256247,-0.03396923281252384,-0.03576823957264423,-0.03778370060026646,-0.03920161575078964,-0.04042455144226551,-0.04217478334903717,-0.04392130747437477,-0.04592370055615902,-0.04757173433899879,-0.0467340849339962,-0.048489663004875186,-0.05104824788868427,-0.05149770602583885,-0.053893717005848885,-0.05613328069448471,-0.05708595104515553,-0.058713356405496596,-0.059772124513983727,-0.06130142435431481,-0.06311492398381233,-0.06436887755990028,-0.05958955958485603,-0.06132179088890553,-0.06303102634847164,-0.06363816484808922,-0.06584567204117775,-0.06694570481777191,-0.06840463429689407,-0.06973066031932831,-0.07053915113210678,-0.07251820713281631,-0.07314695417881012,-0.07417152374982834,-0.06916215270757675,-0.07040514647960663,-0.07141974419355393,-0.07303784936666488,-0.07394181489944458,-0.07535636946558952,-0.07654032558202743,-0.07787046059966088,-0.07891615182161331,-0.07985745817422867,-0.08146732375025749,-0.08227279409766197,-0.08361452793081602
630,849.0,0.011923484678845853,0.007895166410889942,0.006328673072857782,0.003987882948422339,0.0008847145086292589,-0.003217619909264613,-0.006826932774856687,-0.010228938212094363,-0.01261120447088615,-0.01720067806309089,-0.020426915143616498,-0.02450129040516913,-0.02781222588964738,-0.03105514192429837,-0.03390458406647667,-0.03694587422069162,-0.04056231025606394,-0.04274026828352362,-0.045326726976782084,-0.04778341553173959,-0.05017242510803044,-0.05195818096399307,-0.05354255950078368,-0.056100514717400074,-0.057360436767339706,-0.058370220474898815,-0.060343630611896515,-0.06222451385110617,-0.0637831618078053,-0.06516628013923764,-0.0665903789922595,-0.06744596315547824,-0.06872368510812521,-0.07149617793038487,-0.07449308969080448,-0.07550214370712638,-0.07745919562876225,-0.07808348583057523,-0.07961732987314463,-0.08116877358406782,-0.08262971322983503,-0.08361764717847109,-0.08662536460906267,-0.08760145865380764,-0.08857584651559591,-0.08979396987706423,-0.09076721500605345,-0.09156121965497732,-0.09280897304415703,-0.09382819756865501,-0.09437027107924223,-0.09599087201058865,-0.09661745466291904,-0.09824144281446934,-0.0987499663606286,-0.09955655131489038,-0.10111116152256727,-0.10213487315922976,-0.10322465654462576,-0.10397826693952084,-0.10530799068510532,-0.10634180624037981,-0.10747711081057787,-0.09777040407061577,-0.09877596143633127,-0.10028442926704884,-0.10122715961188078,-0.10215528402477503,-0.10317375417798758,-0.1036666315048933,-0.10543387662619352,-0.10603752546012402,-0.10746724624186754,-0.10799950174987316,-0.10941759962588549,-0.10238017793744802,-0.10350162256509066,-0.10487904865294695,-0.10525914188474417,-0.10629927646368742,-0.10746331885457039,-0.10825365129858255,-0.10922386031597853,-0.1102291727438569,-0.11120175011456013,-0.11226122733205557,-0.11324191559106112,-0.11427512982239325
694,850.0,-0.05968225970864296,-0.05612602233886719,-0.05145912244915962,-0.04684852473437786,-0.04375305231660605,-0.04075362980365753,-0.038054730743169785,-0.035902433842420575,-0.03393721841275692,-0.03202814608812332,-0.030224678665399553,-0.028596517629921436,-0.027202866971492767,-0.025713810324668886,-0.024567121639847755,-0.023552110139280557,-0.02341047804802656,-0.02222355604171753,-0.021371496934443714,-0.0214922396466136,-0.02133392607793212,-0.021368043217808008,-0.020700308866798876,-0.02059581335633993,-0.020117134135216475,-0.02012591389939189,-0.020687054097652435,-0.02059444235637784,-0.019399940967559814,-0.01968098897486925,-0.020095758698880674,-0.02020354997366667,-0.020668135862797497,-0.02124165203422308,-0.020197236724197865,-0.020435441471636295,-0.0217225918546319,-0.021816955134272575,-0.02254511583596468,-0.022901817318052055,-0.02346740672364831,-0.023133477196097374,-0.021607516892254354,-0.022415724396705628,-0.022759403474628924,-0.023007850721478464,-0.02351063843816519,-0.024182809889316557,-0.024158603884279727,-0.02447709022089839,-0.025653678551316263,-0.026700782217085363,-0.02710979785770178,-0.027812991850078107,-0.028325585834681987,-0.02860655225813389,-0.02884777821600437,-0.029777472466230394,-0.029752828739583494,-0.030152172967791557,-0.030420247465372086,-0.030782690457999706,-0.0310100132599473,-0.02736110519617796,-0.02814599499106407,-0.02856990285217762,-0.028932080790400504,-0.02934963647276163,-0.029381316713988782,-0.029947452433407306,-0.03036813661456108,-0.03044119607657194,-0.03042645286768675,-0.030844723992049693,-0.031579505652189255,-0.03222294971346855,-0.032873417250812054,-0.03301191963255405,-0.03316985219717026,-0.03367928862571716,-0.03392938394099474,-0.03410990983247757,-0.03417536877095699,-0.03472316954284906,-0.03460641410201788,-0.03516131099313498,-0.034941537864506246,-0.035238211415708064
1443,851.0,-0.09732463210821152,-0.0905327744781971,-0.08363455310463905,-0.07723020911216735,-0.07054906487464904,-0.06501387096941472,-0.05993973016738892,-0.05603567697107792,-0.05242529511451721,-0.04915318116545677,-0.046492621302604675,-0.04340067617595196,-0.0408457774668932,-0.038078184239566326,-0.03582129590213299,-0.03299454599618912,-0.030476521886885165,-0.029382667504251003,-0.026992455683648588,-0.024844970647245647,-0.023020603600889443,-0.020634367130696774,-0.019304940290749074,-0.0165712826885283,-0.01496247472241521,-0.012948519579367712,-0.011282360856421291,-0.009307885909220204,-0.010298433573916554,-0.009207849763333798,-0.007135453261435033,-0.005673387367278337,-0.004334676117287018,-0.002222438546596095,-0.0027593487699050455,-0.0022064730292186137,-0.00013083304511383176,0.0012764468643581494,0.00271029471186921,0.004397709964541719,0.005525444354861975,0.007413260685279965,0.004504653922049328,0.0051562733424361795,0.006821959093213081,0.008208836009725929,0.009845874272286892,0.011475913226604462,0.012282411940395832,0.013844787888228894,0.015406238939613104,0.010849629901349545,0.011708437278866769,0.013578458875417709,0.014377643261104823,0.015700951498001815,0.016479086130857468,0.017658206541091202,0.01888523418456316,0.019943870697170497,0.021210280060768128,0.022178672812879087,0.0238451162353158,0.014982986357063055,0.01615905752405524,0.017783968523144723,0.018635959737002848,0.019184028543531895,0.020664257928729057,0.02100086398422718,0.02271358612924814,0.023398722894489764,0.024808983877301218,0.025713185593485833,0.026858005113899706,0.02786827590316534,0.02948608621954918,0.03056801836937666,0.03150059431791306,0.03238978609442711,0.033230910263955596,0.03399772848933935,0.034964455477893355,0.03635837398469448,0.037110600247979166,0.03795558623969555,0.03909794501960277,0.04004205527404943
1227,852.0,0.06961057434479395,0.06746159518758456,0.0672574020922184,0.06489645193020503,0.062304482360680896,0.05948192477226257,0.05682212188839912,0.05445050696531931,0.05235370025038719,0.05009467378258705,0.04839872096975644,0.046994020541508995,0.04539911175767581,0.0438732864956061,0.04293967907627424,0.04182060981790225,0.04095006634791692,0.04022828092177709,0.03918959225217501,0.038340247422456744,0.03775008295973142,0.03708117616673311,0.0369049941500028,0.03606415453056495,0.0356389656662941,0.03537587660054366,0.03511553394297759,0.03451471912364165,0.03475984061757723,0.034850696971019106,0.034738904982805255,0.03442676762739817,0.034078639249006906,0.034383389105399446,0.032495792706807455,0.03238216961423556,0.03219408976535002,0.032545389731725057,0.032497275869051614,0.032205480709671976,0.03237229237953822,0.03195287709434827,0.02750322110950947,0.027901923780639968,0.028307809432347616,0.02804533069332441,0.028092721477150917,0.02827495423456033,0.028236484030882518,0.02806234210729599,0.028646804268161456,0.02371732977529367,0.024157421415050825,0.024257039775451024,0.02423118017613888,0.02456587702035904,0.024470960597197215,0.024628786245981853,0.024601822967330614,0.024706593652566274,0.024460655450820924,0.024486172944307327,0.024077161153157552,0.019046531493465104,0.019014909118413924,0.01904899291694164,0.01924574909110864,0.019596952696641287,0.019238415050009887,0.019689767869810262,0.019515877589583397,0.019791086887319884,0.019461463640133538,0.019871671373645466,0.01977413035929203,0.020556053395072618,0.020461455608407658,0.020521766940752664,0.021011374518275262,0.020805857082207998,0.02109005885819594,0.020904541263977686,0.021169548233350117,0.021133961031834285,0.02120342745135228,0.021069981157779694,0.021048379130661488,0.020952214259240366
1803,853.0,-0.09258562102913856,-0.09391462802886963,-0.09340058416128158,-0.09351219038168589,-0.09592044254144033,-0.09861019055048624,-0.1006385510166486,-0.10350504616896311,-0.10490796615680059,-0.10673121064901352,-0.10871944377819696,-0.1105943481127421,-0.11148327887058258,-0.11315073370933533,-0.11410248378912607,-0.11510813385248184,-0.11592215746641159,-0.11729302108287812,-0.11799088815848033,-0.11925176233053207,-0.11995464861392975,-0.11984388480583827,-0.12047840406497319,-0.12136713018019994,-0.12194011012713114,-0.12245778640111288,-0.12358504086732865,-0.12367876470088959,-0.12736512919267018,-0.12730193386475244,-0.12724197506904603,-0.12707558969656627,-0.12755619237820306,-0.12766278634468714,-0.13008054941892624,-0.13128747045993805,-0.13109379212061564,-0.13118466834227244,-0.13102852056423822,-0.13152812123298646,-0.13115719258785247,-0.131095186372598,-0.1340401311715444,-0.13390786399443944,-0.13324484427769978,-0.1332508107026418,-0.1328029915690422,-0.1325320392847061,-0.1318323994676272,-0.132180555164814,-0.1313269500931104,-0.13410161634286244,-0.13363341093063355,-0.13265400479237238,-0.13330325186252595,-0.1323133702079455,-0.13199311991532645,-0.1321132575472196,-0.13083054224650065,-0.13093434721231462,-0.13025158345699311,-0.13031896154085795,-0.1297874594728152,-0.12912608981132506,-0.12917511065800985,-0.12838354508082073,-0.12809552202622096,-0.12788012822469075,-0.1272920752565066,-0.12670405805110932,-0.12605512291193008,-0.1255517582098643,-0.1250957409540812,-0.12417168964942296,-0.12394678244988123,-0.12319590002298356,-0.1225143849849701,-0.12184498210748036,-0.12102434386809667,-0.1210767979423205,-0.12023087789614996,-0.1199092447757721,-0.11915497283140818,-0.11882263273000718,-0.11847813079754511,-0.11756726056337356,-0.11759036133686701,-0.11699081477191714
1032,854.0,-0.029910405739568748,-0.027038332648002185,-0.023041473773236457,-0.017869738933558647,-0.011648204759694636,-0.005820952982713396,-0.00101591225561256,0.002685166998372341,0.006255707849049941,0.009773530878681833,0.012248686299874233,0.015336943906731904,0.0178581049056867,0.02032889832312671,0.0224116097490948,0.0248322355775879,0.027198151112175904,0.02788520260499074,0.029675902583851263,0.03104769753722044,0.032372296859438605,0.033763959287450865,0.03481263996889958,0.03664446622133255,0.037363965064287186,0.03892474492581991,0.03955457416864542,0.040592141019610256,0.048094674944877625,0.04887691484047817,0.04974098847462581,0.05051359878136562,0.05090592228449308,0.05197232474501316,0.05528381180304747,0.05505140498280525,0.05599774678166096,0.056650237108652406,0.05740439834503027,0.05828577566605348,0.058367677606069125,0.05918860722046632,0.06548278291638081,0.0654555020424036,0.06624823694045727,0.06677624869805115,0.06729043905551617,0.06778943137480663,0.06796254103000347,0.06858792184637143,0.0689407905133871,0.0743928557405105,0.0745353469481835,0.07542109489440918,0.07512086114058128,0.07570871653465125,0.07601434909380399,0.0760008291556285,0.07629699460588969,0.07651752806626834,0.07689661332047902,0.07726355814016782,0.07798591571358535,0.08252038061618805,0.08247695920559076,0.08309934918697064,0.08326490739217171,0.08306075116762748,0.08363569585176614,0.08350132004572795,0.08405005358732663,0.08406631935101289,0.08466752675863412,0.08469396428419994,0.08471431984351231,0.08162082617099468,0.08226601894085224,0.0827763991860243,0.08305181333651909,0.08314935461832927,0.08320957021071361,0.0832663608285097,0.08367991218200097,0.08410883121765576,0.08463572510159932,0.08466982612243065,0.08476549702195021,0.08482012133567761
1839,855.0,0.18835488910024817,0.1865867389874025,0.18533604659817435,0.18400317159566013,0.18260901489041068,0.1814101514491168,0.17977568100799213,0.17851147191091019,0.17791671915487808,0.17597208375280554,0.17469766329635272,0.17302729189395905,0.17130649767138742,0.17032497985796494,0.1691749326207421,0.16851540316234936,0.1672593422911384,0.16620555790987881,0.16589037396691061,0.16496668485077945,0.16550010307268662,0.16528425433418967,0.16480952365831894,0.16443609243089502,0.16403134031729263,0.16463259810751135,0.16434214602817188,0.16384423320943658,0.16232006116346878,0.16221404617482965,0.16230732744390314,0.16219487244432623,0.16251233355565506,0.16168032451109451,0.15976254642009735,0.1597762487151406,0.15924115749922665,0.1601737534457987,0.16033452478322116,0.16101556609977374,0.16035642407157205,0.16083556684580716,0.15765475820411334,0.1573964316736568,0.15799786285920578,0.15806763009591537,0.1587501046332446,0.15860282697460867,0.15887360274791718,0.1594615023244511,0.16003578359430487,0.15576389296488327,0.15626184777780014,0.15626316585324027,0.15642658011479812,0.15721934898333115,0.15728415142406116,0.15771636231379074,0.15778676894578067,0.15820535204627298,0.15857881984927438,0.15875093909827145,0.15900331871076065,0.15367136624726382,0.15393605828285217,0.15411156551404434,0.1548276340419596,0.15493365173990076,0.15556149591099133,0.15543817254630002,0.15574552931568839,0.15621225129474292,0.15637729655612598,0.1571293378418142,0.1572246863083406,0.1551832746375691,0.15590891377492386,0.15593861720778726,0.15679249438372525,0.15693790804256091,0.156909701499072,0.15729073909195987,0.15847319229082626,0.15811332924799484,0.1594753536311063,0.15883176841519095,0.1594073853709481,0.15917020087892356
1434,856.0,0.09019762916224343,0.09932943539960044,0.10985178500413895,0.12111810807670866,0.13186259780611312,0.14091636879103525,0.1498787956578391,0.15787305789334433,0.16509296425751277,0.17212374082633428,0.17825941954340255,0.18446191080978938,0.19008431264332362,0.19561496802738734,0.20069147220679692,0.20567150626863753,0.21087421902588435,0.21488982226167405,0.21943102777004242,0.22375767997332982,0.22755052787917002,0.23168849732194627,0.23540756744997843,0.23908913135528564,0.2425283853496824,0.24609474199158804,0.24960459981645858,0.2534274863345282,0.24952406116894313,0.252749753849847,0.25619724818638395,0.2586113555090768,0.26190416727747234,0.26489981157439096,0.2635247792516436,0.2659585646220616,0.26962748169898987,0.272406096969332,0.2747974991798401,0.2773921276841845,0.2798879785197122,0.2824603148869106,0.2759537526539394,0.27859252265521456,0.2808140942028591,0.2835815463747297,0.2866785781724112,0.2884098206247602,0.29060169628688265,0.29296484163829256,0.29530846221106394,0.2962301884378706,0.2980966695717403,0.30048216240746634,0.3025876794542585,0.3042649669306619,0.3066614440509251,0.3086699034486498,0.31058983717645916,0.3125043511390686,0.31482542412621634,0.31612330249377657,0.31844982504844666,0.3221412939684732,0.3241926687104361,0.3259879393236978,0.32769537397793363,0.3290597455842154,0.3317902215889522,0.333163035767419,0.33514330216816496,0.3365254061562674,0.3383918191705431,0.3400746967111315,0.34181131635393414,0.3444269895553589,0.346107474395207,0.34812221782548086,0.3493705562182835,0.3508581391402653,0.3524850181170872,0.3540326314313071,0.35528810960905893,0.3566282945019858,0.35808926820755005,0.359737753868103,0.3610318090234484,0.3625621511822655
533,857.0,-0.033591008673493676,-0.03581529196638327,-0.03717088756652979,-0.03977869966855416,-0.041864800052000925,-0.04382599832919928,-0.04667883395002438,-0.049246313193669684,-0.051450104954151005,-0.05404059130411882,-0.05539888688004934,-0.058103625590984635,-0.059975808629622825,-0.06143291695759846,-0.06305982602330354,-0.06413647217246202,-0.06528028530570176,-0.0666202693604506,-0.06844718668323296,-0.06928001602108662,-0.06993657895005666,-0.07058059137601119,-0.07113920582028535,-0.07149368295302758,-0.07157341218911685,-0.07140304004916778,-0.07224755848829563,-0.07204136023154625,-0.07547225516576034,-0.07537208440212104,-0.07530212115782958,-0.07525613732062854,-0.07465085157981285,-0.0757275137763757,-0.07902507483959198,-0.07901074336125301,-0.07946973867141284,-0.079167029605462,-0.07874143066314551,-0.07821772476801506,-0.07849850390966122,-0.07885971378821593,-0.08428371067230518,-0.08388808025763585,-0.08365265280008316,-0.08320496116693203,-0.08297051030855912,-0.08308312468803845,-0.08293153804082137,-0.08283300124681912,-0.0825039348923243,-0.08830886219556515,-0.08786320800964649,-0.08825326080505665,-0.08769969814098798,-0.08769372621407875,-0.08733231574296951,-0.08752954980501762,-0.08718070960961856,-0.08729500839343438,-0.08709814284856503,-0.08697562148937812,-0.0868716171154609,-0.09655363399248856,-0.09666642317405114,-0.09662225212042148,-0.09588076288883503,-0.09604281072433178,-0.09625465136307937,-0.09551688169057553,-0.09503398434473918,-0.0948280319571495,-0.09481780918744895,-0.09477948340085837,-0.09474004403902934,-0.09649768758278626,-0.09642859949515416,-0.09622103835527714,-0.09588781113807972,-0.095706874361405,-0.09604186048874488,-0.09558647068647239,-0.09512346065961398,-0.09555451973126484,-0.09508188011554572,-0.09548083005043176,-0.095433904001346,-0.09568422860824144
1555,858.0,0.07064703665673733,0.07024821452796459,0.06937457947060466,0.06988100847229362,0.07054654788225889,0.0716662285849452,0.07221999019384384,0.07293909415602684,0.0738705201074481,0.07432717736810446,0.07488937303423882,0.07522149663418531,0.075843945145607,0.07609849981963634,0.07626404613256454,0.07655245158821344,0.07672449294477701,0.07650586403906345,0.07668020762503147,0.07585912384092808,0.07646113447844982,0.07625221461057663,0.07656559720635414,0.07657515723258257,0.0766107914969325,0.07651899382472038,0.07671378646045923,0.07625575084239244,0.07507436536252499,0.07504507154226303,0.07466789707541466,0.07498885598033667,0.07504062633961439,0.07412592135369778,0.07318909373134375,0.07333824504166842,0.07209588773548603,0.07275248598307371,0.07247330714017153,0.0727411787956953,0.07186041586101055,0.07237299531698227,0.069498629309237,0.0689527140930295,0.068589405156672,0.0682427380234003,0.06884330045431852,0.06897764652967453,0.06902839336544275,0.06876218970865011,0.06874407269060612,0.06606741808354855,0.06625295989215374,0.06501239817589521,0.06567760091274977,0.06569549767300487,0.06525291036814451,0.06533058872446418,0.06475967820733786,0.06499510258436203,0.06507011549547315,0.06513016670942307,0.06532190553843975,0.05935491714626551,0.05923981824889779,0.05883278651162982,0.05948233464732766,0.059072712901979685,0.05917936796322465,0.059379019774496555,0.05896339938044548,0.05924466531723738,0.05938461795449257,0.05910232150927186,0.05937307747080922,0.05622166581451893,0.056811162270605564,0.056563262827694416,0.05686913337558508,0.056914898101240396,0.05637998878955841,0.0566822262480855,0.056909633334726095,0.05673320358619094,0.05727268289774656,0.0567196998745203,0.05693160090595484,0.056633579234282166
934,859.0,0.19258676966031393,0.20003845459885067,0.21001405186123318,0.222108147210545,0.23300206495655906,0.24307401643859017,0.25091121594111127,0.25774210691452026,0.2643192427025901,0.26980195608403945,0.27544451918866897,0.28004947966999477,0.284463773171107,0.2883274025387234,0.29223478502697414,0.29511050714386833,0.2979799707730611,0.3011528452237447,0.30313997467358905,0.3051548699537913,0.3072026703092787,0.30893324149979484,0.3112308548556434,0.3128274944093492,0.3143275843726264,0.31599262687895036,0.3167474667231242,0.3172712524731954,0.3192541003227234,0.3204417824745178,0.32074707084231907,0.321559167570538,0.32219116886456806,0.3222966723971897,0.32829910185601974,0.3288166920344035,0.32834235164854264,0.32865391506089103,0.32943112982643974,0.3288419975174798,0.3290510376294454,0.3291175266106923,0.33728401859601337,0.3375161157713996,0.33746637569533455,0.3375545276535882,0.33618524339463973,0.3361220128006405,0.3354834583070543,0.33525052335527206,0.3353267014026642,0.3426988787121243,0.3424687087535858,0.3420107165972392,0.341236240333981,0.3410380482673645,0.340844495428933,0.3399377895726098,0.3398836420642005,0.3393704725636376,0.33818761838807,0.33831923206647235,0.3374520540237427,0.3480750388569302,0.34740661912494236,0.34692827529377407,0.34675293498569065,0.3464752833048503,0.3442344003253513,0.3446979588932461,0.3440902398692237,0.3438323736190796,0.34308993485238815,0.34266433782047695,0.3421581420633528,0.3419196572568681,0.34089699387550354,0.3402911855114831,0.33978965878486633,0.33888791998227435,0.3383214639292823,0.33824828267097473,0.3374621570110321,0.33693532480133903,0.33646679917971295,0.3358844551775191,0.33534156945016647,0.33477237820625305
