Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
40,-0.0098,-0.0088,-0.0166,0.0044,0.0069,-0.0018,-0.0006,0.0054,0.0009,-0.0023,0.0077,0.0086,0.005,0.0117,0.0152,0.0221,0.0176,0.0225,0.0234,0.0238,0.0221,0.0191,0.0281,0.0254,0.0238,0.0172,0.0237,0.0253,0.0227,0.0335,0.0346
41,0.0294,0.0303,0.0328,0.0489,0.0481,0.0581,0.0613,0.0728,0.0752,0.0762,0.0735,0.0825,0.0862,0.0797,0.0908,0.0806,0.083,0.0819,0.0876,0.0855,0.0993,0.0979,0.0975,0.0992,0.0989,0.0985,0.0962,0.0948,0.1014,0.098,0.1008
42,-0.0081,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138,-0.0138
43,-0.008,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0116,-0.0399,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043,-0.043
44,0.0085,0.0253,0.027000000000000003,0.0331,0.0404,0.0373,0.0482,0.0527,0.0566,0.0504,0.0604,0.0583,0.0599,0.065,0.0802,0.0791,0.0782,0.0702,0.0667,0.0708,0.0719,0.0658,0.073,0.0678,0.077,0.0792,0.0785,0.0791,0.0811,0.0789,0.0833
45,0.0391,0.0671,0.0823,0.0825,0.0942,0.0957,0.1062,0.1192,0.1234,0.134,0.1405,0.1465,0.1451,0.1498,0.1526,0.157,0.1558,0.1566,0.1625,0.1636,0.1698,0.171,0.1797,0.1834,0.1868,0.1826,0.1929,0.1939,0.1977,0.1977,0.2113
46,-0.0058,-0.0058,-0.0058,-0.0058,-0.0058,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115
47,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024,-0.024
48,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085,-0.0508,-0.0531,-0.0575,-0.0552,-0.0549,-0.0516,-0.0512,-0.0567,-0.0626,-0.056,-0.0555,-0.0476,-0.0511,-0.0491,-0.047,-0.0416,-0.0463,-0.0303,-0.0414,-0.0455
49,-0.0067,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.0123,-0.0195,-0.0369,-0.0335,-0.0272,-0.0278,-0.0303,-0.0416,-0.0248,-0.0421
50,-0.006,0.0105,0.0108,0.0162,0.0129,0.0179,0.0253,0.0258,0.0363,0.0265,0.0265,0.0312,0.036000000000000004,0.0301,0.0356,0.034,0.0379,0.0401,0.0411,0.034,0.0395,0.0444,0.0406,0.0372,0.0342,0.0379,0.0399,0.0414,0.0489,0.0406,0.0427
51,-0.01,-0.01,-0.01,-0.01,-0.01,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245,-0.0245
52,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.046,-0.0454,-0.0532,-0.0527,-0.0515,-0.0498,-0.0588,-0.0597,-0.027000000000000003,-0.048,-0.0616,-0.0695,-0.0556,-0.06,-0.07,-0.0761,-0.0614,-0.064,-0.0637,-0.0788
53,-0.0078,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085,-0.0209,-0.0209,-0.0321,-0.0268,-0.0337,0.0041,-0.0316,-0.0355,-0.039,-0.0244,-0.0302,-0.0274,-0.0283,-0.0206,-0.0148,-0.0291,-0.0168,-0.0237,-0.0303,-0.0237,-0.0299,-0.0255,-0.0258,-0.0285,-0.0192
54,-0.0114,-0.0114,-0.0114,-0.0114,-0.0114,-0.0114,-0.0114,-0.0114,-0.0084,-0.0084,-0.0644,-0.0667,-0.0667,-0.0706,-0.0452,-0.0869,-0.0769,-0.0804,-0.0932,-0.0787,-0.0771,-0.0808,-0.0623,-0.0677,-0.0724,-0.0678,-0.0777,-0.066,-0.062,-0.0715,-0.0621
55,-0.0064,-0.0181,-0.0124,-0.0112,-0.0088,-0.0118,-0.0074,-0.0194,-0.0168,-0.0193,-0.021,-0.0234,-0.0278,-0.0279,-0.0305,-0.0342,-0.0369,-0.0374,-0.0413,-0.0489,-0.0421,-0.0396,-0.0415,-0.0427,-0.05,-0.051,-0.0524,-0.055,-0.0422,-0.0495,-0.064
56,0.0272,0.0442,0.059,0.069,0.0734,0.0864,0.0893,0.0972,0.0995,0.1093,0.1106,0.1216,0.1185,0.128,0.1239,0.1362,0.1418,0.1429,0.1394,0.1453,0.1519,0.1563,0.1691,0.1672,0.1651,0.1649,0.1713,0.1708,0.1686,0.1715,0.1724
57,-0.0068,-0.0084,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412,-0.0412
58,0.0285,0.0341,0.0425,0.0433,0.0555,0.0521,0.0504,0.0573,0.0556,0.0596,0.056,0.0598,0.0641,0.0626,0.057,0.055,0.055,0.0517,0.0493,0.0548,0.0539,0.0434,0.0489,0.040999999999999995,0.0437,0.0387,0.0372,0.0434,0.0399,0.0332,0.0335
59,-0.0215,-0.0199,-0.0216,-0.038,-0.0478,-0.0545,-0.0672,-0.0593,-0.0476,-0.0681,-0.0702,-0.0746,-0.0718,-0.0717,-0.0788,-0.0787,-0.0865,-0.0989,-0.1019,-0.1045,-0.0974,-0.1059,-0.1122,-0.10400000000000001,-0.1026,-0.1066,-0.1139,-0.1102,-0.1282,-0.1288,-0.1341
60,-0.0043,-0.0046,-0.0066,-0.0023,-0.0073,-0.0024,-0.01,-0.0044,-0.0117,-0.0022,-0.0077,-0.0011,-0.0085,-0.0076,-0.0034,-0.0058,0.0029,-0.0031,-0.0029,-0.0093,-0.0054,-0.0039,-0.0035,-0.0008,0.0001,0.006,-0.0005,0.0168,0.0027,-0.0009,0.0107
61,-0.0155,-0.0379,-0.038,-0.0386,-0.0386,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0498,-0.0814,-0.0814
62,0.0363,0.0541,0.0612,0.0659,0.0777,0.0775,0.0774,0.0779,0.0856,0.0904,0.0968,0.0937,0.0932,0.096,0.0971,0.1056,0.113,0.1081,0.1189,0.1063,0.1131,0.1162,0.1186,0.1218,0.1207,0.1205,0.1201,0.1375,0.1341,0.1338,0.1311
63,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0063,-0.0347,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378,-0.0378
64,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.0072,-0.0082,-0.0268,-0.0309,-0.0356,-0.0352,-0.0223,-0.0286,-0.03,-0.0211,-0.0331,-0.0251,-0.0178,-0.0193,-0.0218,-0.0258,-0.0119,-0.0187,-0.018000000000000002,-0.0173,-0.0305,-0.0203,-0.0205,-0.0194
65,-0.0202,-0.0191,-0.0111,-0.0064,-0.0131,-0.0106,-0.0033,0.0023,-0.0015,-0.0063,0.0028,-0.0032,-0.0048,0.001,-0.0053,-0.001,-0.0047,0.009000000000000001,0.002,-0.0082,-0.006,-0.0025,0.0004,-0.0174,-0.0132,-0.0091,-0.0046,-0.0171,-0.0214,-0.019,-0.0251
66,-0.0056,-0.0162,-0.0193,-0.0149,-0.0103,-0.017,-0.015,-0.0154,-0.0189,-0.0125,-0.0117,-0.0128,-0.0173,-0.0211,-0.0183,-0.0273,-0.0258,-0.0249,-0.0404,-0.0324,-0.0323,-0.037000000000000005,-0.0257,-0.035,-0.03,-0.0477,-0.0464,-0.0389,-0.0437,-0.0383,-0.0432
67,0.0093,0.0043,0.0061,0.0004,-0.0017,-0.0041,-0.0136,-0.0122,-0.0204,-0.0199,-0.0269,-0.0261,-0.0245,-0.0314,-0.0412,-0.0467,-0.0434,-0.0463,-0.0517,-0.0524,-0.0606,-0.0589,-0.0596,-0.0564,-0.0624,-0.0586,-0.0637,-0.062,-0.0675,-0.0646,-0.0774
68,-0.0138,-0.0053,-0.0025,0.0016,0.0185,0.0235,0.0273,0.0344,0.0341,0.0463,0.0569,0.0443,0.0547,0.0592,0.0547,0.0607,0.054000000000000006,0.054000000000000006,0.0621,0.0609,0.0573,0.0591,0.0611,0.0571,0.0594,0.0683,0.0578,0.0704,0.0747,0.064,0.0545
69,-0.0079,-0.0079,-0.0079,-0.0079,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132,-0.0132
70,-0.0141,-0.0242,-0.0284,-0.0345,-0.0346,-0.0459,-0.0496,-0.0455,-0.0432,-0.0439,-0.0515,-0.0552,-0.0549,-0.0614,-0.0691,-0.067,-0.0715,-0.0804,-0.085,-0.0932,-0.0846,-0.0918,-0.0977,-0.1038,-0.1033,-0.1056,-0.1113,-0.1162,-0.1143,-0.1224,-0.1171
71,-0.0134,-0.0213,-0.0174,-0.0185,-0.0292,-0.0212,-0.0207,-0.0187,-0.0213,-0.0231,-0.0218,-0.0208,-0.0246,-0.0324,-0.0284,-0.0302,-0.0288,-0.0343,-0.0271,-0.0314,-0.0335,-0.0352,-0.0356,-0.0319,-0.0399,-0.0357,-0.0399,-0.0439,-0.0441,-0.0527,-0.0561
72,0.0168,0.042,0.051,0.0665,0.0809,0.0806,0.0883,0.0895,0.0961,0.0908,0.1048,0.1036,0.1049,0.1134,0.1143,0.1093,0.1167,0.11199999999999999,0.1225,0.1218,0.121,0.1196,0.1191,0.1273,0.1291,0.1247,0.1271,0.1315,0.1262,0.1415,0.1399
73,-0.0209,-0.0247,-0.0288,-0.0386,-0.0306,-0.0424,-0.0447,-0.0367,-0.045,-0.0488,-0.0514,-0.0563,-0.0608,-0.0579,-0.0617,-0.0647,-0.0717,-0.077,-0.0784,-0.0931,-0.1019,-0.1018,-0.1032,-0.0986,-0.1053,-0.1114,-0.1179,-0.1209,-0.1248,-0.125,-0.137
74,-0.0075,0.0028,0.0018,0.0066,0.0071,0.0002,0.0004,0.0018,0.0028,-0.0089,-0.0013,-0.0093,-0.0043,-0.0045,0.0004,-0.0044,-0.0103,-0.0132,-0.0125,-0.0151,-0.015,-0.012,-0.0229,-0.0159,-0.0159,-0.0169,-0.0191,-0.023,-0.0274,-0.0197,-0.0241
75,0.0105,0.0215,0.0146,0.0197,0.0253,0.022000000000000002,0.0175,0.0164,0.0147,0.013999999999999999,0.0103,0.0097,0.0032,0.009000000000000001,0.0016,-0.0091,-0.0029,-0.0054,-0.0096,0.0017,-0.0033,-0.017,-0.0073,-0.0096,-0.0132,-0.0233,-0.0176,-0.0267,-0.019,-0.024,-0.024
76,-0.0056,-0.0099,-0.0124,-0.0122,-0.0098,-0.0011,-0.0095,-0.0057,-0.0069,-0.0088,-0.0152,-0.0097,-0.0124,-0.013000000000000001,-0.0177,-0.019,-0.0204,-0.0195,-0.0111,-0.0222,-0.0155,-0.0237,-0.0167,-0.0262,-0.0182,-0.0231,-0.0136,-0.0276,-0.027000000000000003,-0.0236,-0.0298
77,-0.0216,-0.023,-0.0296,-0.0274,-0.0202,-0.0253,-0.0294,-0.0194,-0.0193,-0.0198,-0.0296,-0.0177,-0.0226,-0.0203,-0.0156,-0.0164,-0.0096,-0.0188,-0.0216,-0.0289,-0.02,-0.0275,-0.0315,-0.0196,-0.0221,-0.0214,-0.0243,-0.0311,-0.0219,-0.0273,-0.0294
