0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,cluster_id
0.008107984,0.005699245,0.005596062,0.005715268,0.005767817,-0.014983169,-0.015213924,-0.015213924,-0.015213924,-0.015213924,-0.015213924,-0.015213924,-0.015213924,-0.015105172,-0.015105172,-0.015105172,-0.015105172,-0.015105172,-0.015105172,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,-0.014455459,112
0.0795816,0.08018124,0.07908596,0.071033195,0.07173457,0.07179821,0.07214825,0.06443836,0.06443836,0.06443836,0.06443884,0.06443884,0.06443884,0.06441383,0.06441383,0.06441383,0.06441383,0.06441383,0.06441383,0.06432557,0.06432557,0.06432557,0.06432557,0.06452486,0.064528614,0.064528614,0.064528614,0.064528614,0.064528614,0.08866221,0.10182276,0.103666484,0.09495927,0.09580165,0.09652207,0.09693003,0.09586996,0.09342055,0.09315891,0.09342589,0.095723234,0.0980832,0.0926599,0.09236962,0.09261071,0.09904317,0.100609824,0.08161947,0.08105413,0.08939234,0.08322355,86
-0.011256336,-0.004288265,-0.007577004,-0.025768396,-0.01803306,-0.018583024,-0.021971107,-0.021012362,-0.01457976,-0.031370502,-0.029832542,-0.028521618,-0.047440752,-0.04946786,-0.050051358,-0.04964403,-0.06438332,-0.06290386,-0.066418484,-0.069674104,-0.07052872,-0.070293844,-0.07247116,-0.07247726,-0.072456285,-0.072984815,-0.072192594,-0.048706274,-0.06426371,-0.06554816,-0.06848925,-0.068535015,-0.06446654,-0.066831574,-0.06539978,-0.06733811,-0.07246078,-0.04386165,-0.076741345,-0.06752119,-0.063035995,-0.07001586,-0.07777042,-0.067513846,-0.06423572,-0.04515722,-0.05931757,-0.05733883,-0.023041522,-0.047536135,-0.04966788,25
0.060752638,0.06621304,0.06669562,0.071123585,0.07669188,0.07455198,0.0815242,0.08293675,0.07976006,0.080192514,0.07997482,0.0818608,0.0828957,0.08212816,0.07986494,0.08218412,0.08663861,0.083801955,0.08292969,0.073951095,0.07826142,0.077348866,0.07474184,0.08104991,0.07990208,0.08481533,0.080480814,0.07938522,0.07863451,0.073988125,0.0788579,0.07396045,0.07652089,0.079112336,0.07201469,0.07285704,0.07233157,0.07430155,0.07661228,0.08196512,0.07055384,0.07133098,0.06976671,0.07249362,0.07250007,0.07168323,0.07119811,0.078435406,0.07126058,0.0773921,0.07773579,86
-0.06777745,-0.055435613,-0.05208661,-0.056905944,-0.05755661,-0.05844331,-0.06226912,-0.06635111,-0.07456167,-0.06960505,-0.07873778,-0.07947379,-0.08720044,-0.094286494,-0.095644295,-0.10430275,-0.11149757,-0.104160875,-0.10679302,-0.1072646,-0.11369256,-0.109703586,-0.11797559,-0.1255898,-0.14113626,-0.13947642,-0.13805546,-0.13318631,-0.13532688,-0.10922825,-0.12925202,-0.14292347,-0.14165723,-0.1332366,-0.1415173,-0.15315758,-0.15043652,-0.15762572,-0.16267432,-0.16816671,-0.15621696,-0.15105484,-0.16125385,-0.15419967,-0.16651143,-0.13925594,-0.1471377,-0.16102162,-0.15129384,-0.16662835,-0.14054467,64
-0.116632424,-0.12831618,-0.140663,-0.14465284,-0.15248062,-0.16410159,-0.1682026,-0.17805801,-0.17918178,-0.18223614,-0.18872936,-0.18985434,-0.19687943,-0.19427995,-0.19469602,-0.20217417,-0.20454401,-0.20648932,-0.20548831,-0.21245931,-0.21504956,-0.21046513,-0.21707432,-0.21471174,-0.21444102,-0.22078417,-0.2214245,-0.22252238,-0.23015578,-0.22785237,-0.23246141,-0.23178491,-0.23624675,-0.23832344,-0.23573028,-0.23711681,-0.24023864,-0.23452196,-0.23597449,-0.23818092,-0.2436054,-0.24336238,-0.24197476,-0.24942784,-0.24636787,-0.24439555,-0.24645588,-0.24944787,-0.25212345,-0.2475335,-0.24797936,82
-0.107083134,-0.11245085,-0.11103466,-0.1475899,-0.1395128,-0.14575176,-0.15492101,-0.14127952,-0.13875742,-0.119815856,-0.13494171,-0.14099981,-0.15726468,-0.14793122,-0.16195,-0.1607455,-0.15873568,-0.14757079,-0.16369103,-0.15728654,-0.14879498,-0.16547666,-0.15654005,-0.18380657,-0.16843662,-0.17325954,-0.16765699,-0.16817614,-0.17235558,-0.17173193,-0.174033,-0.18805249,-0.19664781,-0.19056028,-0.17362215,-0.16767053,-0.16416667,-0.17626461,-0.1966166,-0.19881938,-0.19105464,-0.17950453,-0.19158632,-0.17835148,-0.15743585,-0.17063032,-0.16793591,-0.14824453,-0.16962717,-0.18119837,-0.17577662,106
0.07735451,0.10067917,0.12333613,0.13574183,0.1545653,0.15979427,0.17085087,0.17265664,0.1773987,0.182557,0.18778595,0.19139476,0.19199727,0.19804561,0.19693708,0.20714118,0.21352552,0.21117535,0.21184087,0.2137214,0.21272367,0.2211171,0.2216273,0.23073122,0.23483983,0.23152995,0.2319607,0.23841605,0.23657392,0.23484342,0.23838349,0.25050095,0.24792345,0.24139358,0.2417488,0.24879947,0.24908714,0.24745205,0.25163707,0.25187916,0.2564396,0.2565037,0.263502,0.25884992,0.25852087,0.26318234,0.25729755,0.26058403,0.26300904,0.26726082,0.26737943,157
0.027444314,0.024446892,0.03335558,0.03878996,0.030934066,0.030053154,0.038649134,0.033623286,0.02657386,0.038947478,0.022371996,0.023204017,0.03265441,0.052025173,0.051317714,0.06612219,0.0784447,0.075165264,0.061531186,0.07487625,0.06378523,0.06689923,0.0732197,0.09602843,0.087832,0.106758945,0.10838685,0.10917514,0.10048792,0.107556745,0.11699445,0.107904024,0.12460216,0.12542604,0.12838459,0.13161622,0.13336994,0.12845773,0.12855396,0.122552976,0.12838764,0.13286448,0.1375549,0.13555677,0.13755237,0.13924152,0.14133446,0.14385453,0.14204717,0.1387075,0.14386523,158
-0.04499933,-0.05039036,-0.030346544,-0.022675162,-0.022835536,-0.02549969,-0.032240033,-0.031680807,-0.041199952,-0.046324562,-0.04820681,-0.0514313,-0.054970223,-0.057394348,-0.05803922,-0.05868603,-0.060128372,-0.05977952,-0.06231874,-0.06474831,-0.06876146,-0.06712095,-0.06313701,-0.064091936,-0.062435355,-0.06788575,-0.064657785,-0.068518355,-0.066532575,-0.06279508,-0.06183669,-0.06525775,-0.06694555,-0.06452576,-0.07025624,-0.075208545,-0.06960569,-0.0743438,-0.072669685,-0.07310904,-0.06733378,-0.07240053,-0.07243935,-0.06916379,-0.067570694,-0.0711096,-0.067108974,-0.06993236,-0.068595015,-0.072379,-0.07403139,119
-0.08949244,-0.08415034,-0.07566267,-0.06497835,-0.05255186,-0.048302505,-0.042930827,-0.038279384,-0.03855023,-0.023529097,-0.019147655,-0.02073228,-0.006924721,-0.009443484,-0.008420757,-0.00051078,0.005253124,-0.004330421,0.004818918,-0.00919452,0.003936031,0.017372334,0.026322542,0.020537585,0.0233272,0.026758168,0.024411209,0.028608277,0.029505244,0.028242394,0.03193825,0.025858535,0.035489086,0.03861533,0.029294237,0.027791489,0.032111008,0.037259832,0.03224739,0.04196834,0.042443883,0.04828915,0.04829641,0.042383008,0.04001297,0.03813125,0.038778752,0.043157764,0.048106853,0.0551924,0.053014513,166
0.03778033,0.012990486,0.014416131,0.040059015,0.032069698,0.028602283,0.03663054,0.046566717,0.04195371,0.03939419,0.036023617,0.01959859,0.03523663,0.034021005,0.032086138,0.045496527,0.023073174,0.040410064,0.027852423,0.034703694,0.04404676,0.034906775,0.04337292,0.039745614,0.038296364,0.038195778,0.045081895,0.047551878,0.05279252,0.050691772,0.049759112,0.047193673,0.0418373,0.054516032,0.051051505,0.043254677,0.0407151,0.042125665,0.047025718,0.042106282,0.056153167,0.054350827,0.06271167,0.060094696,0.0675357,0.059128698,0.05289744,0.064458646,0.06576805,0.06209174,0.06011082,68
0.076404475,0.09973119,0.11167195,0.123194784,0.1255306,0.12796055,0.1258792,0.124983616,0.12847424,0.13224147,0.1343393,0.13440953,0.13989511,0.14018913,0.14777274,0.15281695,0.15460223,0.1555881,0.15618502,0.15546373,0.1582772,0.15796846,0.16336119,0.1626386,0.16457039,0.17029952,0.16934785,0.17085695,0.17569861,0.1796409,0.18024017,0.1831787,0.18511699,0.1845745,0.18040992,0.18563735,0.18637514,0.18794616,0.18254885,0.1836734,0.1881183,0.19037141,0.18719073,0.18842533,0.18985815,0.19273996,0.19054312,0.19425641,0.19857673,0.19809917,0.20684257,159
0.08076004,0.122644976,0.116469406,0.13232934,0.14858055,0.16551723,0.16115397,0.16859134,0.1502523,0.14328583,0.142855,0.16608693,0.15538053,0.1586234,0.15640622,0.1679805,0.1469263,0.1654066,0.16534242,0.18531585,0.20241484,0.20589343,0.18829502,0.19997993,0.1902625,0.20286065,0.22388513,0.21743797,0.20831953,0.2014011,0.21052663,0.22370486,0.23044038,0.2546208,0.22651806,0.25119233,0.2379255,0.21951917,0.2360103,0.24934153,0.2348389,0.23221141,0.24293354,0.24404587,0.2763631,0.24889947,0.26679617,0.27382615,0.26172245,0.2793906,0.26547828,175
-0.08421749,-0.08613534,-0.116039015,-0.11607606,-0.11607528,-0.11607356,-0.11607356,-0.11607356,-0.11607356,-0.11607356,-0.11607356,-0.11596585,-0.11596585,-0.11596585,-0.11694121,-0.11694091,-0.11715697,-0.11108233,-0.10863694,-0.11014788,-0.10805491,-0.10355318,-0.102536984,-0.1057367,-0.10464613,-0.10799925,-0.102063805,-0.10716209,-0.10950816,-0.13217254,-0.13964374,-0.13675934,-0.1497324,-0.13686007,-0.15088639,-0.14979818,-0.1496468,-0.13105148,-0.15105502,-0.15285824,-0.16624361,-0.1513059,-0.15126467,-0.1723392,-0.17788136,-0.17478819,-0.15828553,-0.17043051,-0.18026687,-0.1828162,-0.18824954,44
0.071015924,0.117399156,0.10318239,0.10663791,0.118546635,0.13904616,0.15126947,0.15633315,0.161243,0.14403404,0.15053147,0.14787255,0.14899391,0.14936873,0.14731288,0.1487168,0.13314152,0.1480403,0.15169117,0.1572971,0.18070197,0.1689581,0.16955155,0.18595812,0.19288865,0.19029334,0.19539945,0.18911625,0.1935283,0.1926925,0.19279535,0.19069731,0.19257346,0.21848829,0.18518347,0.20445123,0.19798568,0.2030434,0.1920933,0.21643157,0.22718242,0.22040789,0.20540233,0.2144689,0.22202979,0.21764877,0.24147008,0.24038114,0.27559882,0.25949007,0.244058,85
-0.11069129,-0.11707373,-0.09364734,-0.098725796,-0.08843398,-0.09630358,-0.084482014,-0.08407689,-0.08501533,-0.08643495,-0.08480615,-0.087480396,-0.08884237,-0.08774363,-0.09059381,-0.09401601,-0.09345866,-0.083856076,-0.08254605,-0.08786186,-0.09375016,-0.08941731,-0.09445259,-0.102205835,-0.0928912,-0.08640524,-0.08932812,-0.093013376,-0.092410624,-0.09459514,-0.083046004,-0.08441426,-0.08047987,-0.07547132,-0.091137506,-0.07976447,-0.07376318,-0.07717399,-0.0783187,-0.08508157,-0.08852265,-0.083466806,-0.08599914,-0.08559074,-0.08306669,-0.08559675,-0.08286572,-0.08782668,-0.06591776,-0.07438474,-0.06876037,198
0.06846326,0.0753868,0.08589131,0.07585336,0.071412705,0.06834858,0.07954185,0.077316515,0.06404258,0.07121327,0.086168215,0.07161932,0.070908464,0.07850469,0.062734716,0.061903786,0.08433499,0.07473614,0.06830523,0.079164,0.07303337,0.086474404,0.08231322,0.09107237,0.09023647,0.09264414,0.099121235,0.109700486,0.1143463,0.111241564,0.121590994,0.098157935,0.09771296,0.112008624,0.11033955,0.10822951,0.11050165,0.1324348,0.12706873,0.10456274,0.11212583,0.11705614,0.102146596,0.095354624,0.10814682,0.10383511,0.10523957,0.1182796,0.11223262,0.10762652,0.12036587,60
-0.1288981,-0.1424914,-0.14247772,-0.14247772,-0.14246713,-0.17634942,-0.14974268,-0.14891838,-0.1742294,-0.17274529,-0.16183613,-0.17358357,-0.18900216,-0.18502639,-0.20824702,-0.1950623,-0.22030574,-0.22339359,-0.22437468,-0.22692643,-0.23416762,-0.2575146,-0.25765777,-0.254783,-0.25142545,-0.2560736,-0.27713224,-0.29010528,-0.28746304,-0.27603546,-0.30071235,-0.26543435,-0.28369975,-0.29381707,-0.28566054,-0.2883891,-0.3086596,-0.30514166,-0.31499374,-0.317983,-0.29532316,-0.29661813,-0.32075024,-0.32732445,-0.3163462,-0.31462768,-0.31819594,-0.32815966,-0.30899185,-0.3174172,-0.31783205,12
-0.07657046,-0.074515864,-0.08055351,-0.078160495,-0.07576008,-0.077627264,-0.072064824,-0.07033457,-0.06880727,-0.067015305,-0.06840874,-0.07456775,-0.072173245,-0.06812608,-0.062663145,-0.06879777,-0.068408825,-0.06909162,-0.06876028,-0.06853137,-0.068575256,-0.0664894,-0.06397509,-0.062231906,-0.064086296,-0.06572772,-0.06595936,-0.061651435,-0.062356256,-0.06730828,-0.062490184,-0.06126578,-0.058155358,-0.058188614,-0.061214287,-0.05946729,-0.0630231,-0.055772454,-0.06257673,-0.05832813,-0.055031493,-0.05292132,-0.05219405,-0.06331487,-0.05664869,-0.062851414,-0.054358922,-0.06276709,-0.056474354,-0.05975794,-0.06350801,15
0.04279964,0.03858839,0.03858839,0.05157394,0.05132988,0.051552646,0.052978422,0.05266734,0.054409258,0.050554823,0.05138537,0.046258107,0.048379965,0.04478329,0.0444331,0.044483446,0.037705988,0.048051182,0.04845906,0.04106536,0.04198139,0.04124239,0.04124239,0.046095382,0.046095382,0.046095382,0.050019447,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,0.034128804,135
0.000986408,-0.020997606,-0.11023129,-0.1300383,-0.12949137,-0.12458854,-0.11929649,-0.13278039,-0.15308924,-0.1393223,-0.14370434,-0.17571396,-0.1752415,-0.13872066,-0.11947671,-0.11688426,-0.13708095,-0.1715729,-0.14599268,-0.15651007,-0.15684244,-0.17360906,-0.1682583,-0.15452039,-0.15754583,-0.14815181,-0.09329628,-0.09419288,-0.093227565,-0.119054705,-0.14253683,-0.13037395,-0.11514293,-0.14314927,-0.14817001,-0.16645329,-0.15563191,-0.17856544,-0.16643149,-0.14011694,-0.14468466,-0.15858318,-0.16617641,-0.1514777,-0.17211366,-0.14043447,-0.15036982,-0.121607415,-0.13579795,-0.15361981,-0.14687712,11
-0.10586366,-0.09870627,-0.09557404,-0.0853381,-0.07070594,-0.07407944,-0.073561005,-0.066409834,-0.021756336,0.004601691,0.020999309,0.025319083,0.049634825,0.053605974,0.061704922,0.07413505,0.06616163,0.07458531,0.076184675,0.0870144,0.08119015,0.09152965,0.0938515,0.09822756,0.09881837,0.118607126,0.106432535,0.10614437,0.113540486,0.12839513,0.119840294,0.119412936,0.12863348,0.12297002,0.13293368,0.12718314,0.12336971,0.12757665,0.11927648,0.13705608,0.13120413,0.1325081,0.13966124,0.1357355,0.1360193,0.14476493,0.13860321,0.14684182,0.14562023,0.1543542,0.14973377,176
0.07855175,0.076795846,0.07684944,0.0766902,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,0.05470153,169
0.03957944,0.024361184,-0.006631958,-0.017771795,-0.022909727,-0.020069258,-0.024907747,-0.031063344,-0.036175974,-0.043409422,-0.050912358,-0.05143234,-0.05200148,-0.05764841,-0.061178096,-0.06458682,-0.06593008,-0.06993506,-0.069620594,-0.07440687,-0.07833019,-0.08130751,-0.08137586,-0.08873012,-0.08665392,-0.09421278,-0.09483462,-0.09397779,-0.09306569,-0.101230875,-0.10030596,-0.10101819,-0.10491105,-0.10585543,-0.10927506,-0.10788442,-0.10726703,-0.11494809,-0.117262736,-0.115193844,-0.11883133,-0.12023911,-0.11518232,-0.11931559,-0.122728996,-0.12328126,-0.123002626,-0.11952076,-0.1220395,-0.121571004,-0.12877733,76
0.06878873,0.071804196,0.0678121,0.073999375,0.07748608,0.07958496,0.07981387,0.0772742,0.07991959,0.08339486,0.082734905,0.08139934,0.08150503,0.07933239,0.079221494,0.082543865,0.08155775,0.080037735,0.08217317,0.081805244,0.0840138,0.08040805,0.08562509,0.08272812,0.0869921,0.08528352,0.08768609,0.09085816,0.084320314,0.08357073,0.07659324,0.080136,0.08191415,0.08382225,0.081511945,0.08210441,0.08040303,0.08515035,0.083939224,0.08759624,0.08367483,0.08103159,0.0825089,0.08069491,0.08015105,0.07976881,0.082440384,0.07943685,0.08003476,0.08384674,0.08342865,86
-0.066323794,-0.08694824,-0.08785856,-0.088440016,-0.08882717,-0.089275375,-0.08935761,-0.090255655,-0.090255655,-0.089905635,-0.08994991,-0.08942664,-0.089446895,-0.08944863,-0.08944863,-0.08897385,-0.08823852,-0.08823852,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,-0.08875197,146
-0.035060693,-0.013933192,0.000997969,0.004589564,0.00463819,0.00324347,0.00343436,0.007882636,0.009140635,0.010609336,0.008448271,0.011085635,0.004528407,0.006021116,0.006602283,0.004321685,0.000374606,-0.001086259,-0.001999721,-0.004159406,-0.008739317,-0.013111521,-0.009044742,-0.011489837,-0.01961142,-0.023501724,-0.021840977,-0.01641585,-0.021865483,-0.019436236,-0.023728354,-0.026143996,-0.026978005,-0.028525267,-0.026256464,-0.027865363,-0.0317713,-0.030020691,-0.031202378,-0.030950576,-0.031414814,-0.035663616,-0.036062915,-0.033648413,-0.032796513,-0.03962732,-0.037638053,-0.036525432,-0.036568504,-0.035886187,-0.040493943,57
0.072028294,0.06474371,0.06520714,0.06410955,0.06265846,0.06666913,0.06130238,0.06348758,0.06097928,0.03538949,0.035389755,0.035389755,0.03543949,0.03543949,0.03549438,0.035687108,0.035510994,0.035559587,0.035654653,-0.002272743,-0.00799629,-0.002759941,-0.022109307,-0.030413354,-0.017793067,-0.010996079,-0.008909502,0.015743213,0.034628727,0.02805237,0.027959293,0.030349312,0.026192848,0.01727253,0.002167608,0.004845624,-0.01601436,0.001920863,-0.028628603,-0.029580403,-0.01806973,-0.029673686,-0.028982854,-0.037847742,-0.042356472,-0.05316965,-0.076101266,-0.06521364,-0.066386044,-0.06669794,-0.058181744,127
-0.1322604,-0.13849334,-0.1442293,-0.1442059,-0.14378296,-0.14222433,-0.14299618,-0.14211923,-0.14189617,-0.14605296,-0.14713746,-0.1488625,-0.14961691,-0.14963368,-0.15021272,-0.18891703,-0.19013213,-0.19060074,-0.19043863,-0.18975191,-0.19030547,-0.1914826,-0.1916736,-0.19180006,-0.19178286,-0.19175072,-0.19180347,-0.19168912,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,-0.19170368,62
0.09871502,0.09101966,0.08193968,0.08414527,0.085863255,0.09113846,0.0869368,0.08833277,0.09331661,0.08985083,0.09469595,0.097544506,0.09453682,0.09779884,0.09546444,0.10175245,0.1040627,0.10653252,0.0995769,0.09756542,0.09717655,0.09963742,0.10871684,0.10409131,0.09918613,0.099213086,0.09896345,0.09921305,0.10176079,0.10167057,0.10516913,0.10338122,0.11057688,0.108196326,0.103205845,0.1044809,0.10676883,0.11014829,0.1053236,0.100654,0.10837535,0.10525925,0.10853262,0.105631575,0.10930063,0.11081633,0.118657835,0.11142208,0.11211162,0.123821996,0.124094784,60
0.012863995,0.011423687,0.012186855,0.013508598,0.011275232,0.01102643,0.011291265,0.0101543,0.009993468,0.010007051,0.01024971,0.009845779,0.011814485,0.012355153,0.011412514,0.011412514,0.007683892,0.008557431,0.005783609,0.005783609,0.005783609,0.004978396,-0.001124546,-0.001560782,-0.001223566,-0.001223566,-0.023178244,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,-0.029717872,61
0.034716304,0.0337791,0.033716142,0.033894844,0.034116663,0.003166043,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,0.003086878,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,-0.003351596,16
0.046265922,0.043864727,0.03773367,0.034506414,0.03691288,0.033394758,0.033318218,0.023746172,0.023746172,0.023746172,0.023746172,0.023746172,0.023746172,0.023740731,0.023740731,0.023740731,0.023740731,0.023740731,0.023740731,0.023722928,0.023722928,0.023722928,0.023722928,0.023745297,0.023745714,0.023745714,0.023745714,0.023745714,0.023745714,0.055767946,0.03573093,0.04325667,0.028001012,0.028937947,0.030531364,0.030452602,0.027819516,0.024271246,0.024739208,0.023305742,0.022260014,0.022937912,0.022377202,0.018513951,0.018235771,0.017015671,-0.000163942,-0.016675446,-0.017005218,-0.007731681,-0.03231832,10
-0.03898595,-0.049303766,-0.045567296,-0.056752764,-0.045599323,-0.051118128,-0.046787452,-0.0555474,-0.028166851,-0.037508044,-0.029960303,-0.033249866,-0.044500638,-0.047933064,-0.046701938,-0.035151858,-0.044764113,-0.04077089,-0.046805885,-0.053415008,-0.053642225,-0.053176723,-0.05374468,-0.05374725,-0.05408545,-0.05405836,-0.053772528,-0.02005133,-0.036671057,-0.05113225,-0.04737696,-0.05257581,-0.060758043,-0.06811296,-0.06465954,-0.072149076,-0.079327114,-0.060785316,-0.08779495,-0.084248416,-0.08369476,-0.0847877,-0.082827315,-0.074521504,-0.077771656,-0.06532333,-0.06945148,-0.081353135,-0.060359526,-0.07990801,-0.074561715,119
0.12847537,0.1387336,0.1416018,0.14898422,0.15520874,0.15700817,0.16446513,0.1693739,0.17114252,0.17269747,0.17286903,0.17653695,0.18099627,0.18122385,0.18425983,0.18840572,0.19028874,0.1946963,0.19202308,0.19088638,0.19620784,0.19835408,0.1979985,0.20017967,0.19922584,0.2061129,0.20268674,0.20128664,0.20637567,0.20756705,0.21269889,0.2167761,0.215307,0.2175076,0.2176999,0.22332981,0.22413546,0.22407885,0.22255634,0.2288241,0.23134981,0.23731428,0.24157417,0.23806578,0.23955286,0.24332342,0.2444597,0.24409007,0.24585429,0.24158844,0.25141063,185
-0.08103707,-0.078241184,-0.09445065,-0.10311261,-0.11091682,-0.11427991,-0.118326604,-0.12304125,-0.12976302,-0.1198392,-0.12757456,-0.12194613,-0.127666,-0.1287471,-0.13090187,-0.14028378,-0.14290366,-0.14410488,-0.14145444,-0.14288175,-0.13693695,-0.15001999,-0.14830278,-0.16319764,-0.16599484,-0.16342373,-0.17242597,-0.1606786,-0.18154567,-0.16150178,-0.18781835,-0.1937167,-0.201588,-0.1955488,-0.19774713,-0.19702844,-0.19810575,-0.19604696,-0.1934439,-0.20353894,-0.20096037,-0.21141285,-0.22025141,-0.21908054,-0.2297015,-0.20522696,-0.23931812,-0.23084661,-0.25431672,-0.28746092,-0.2788368,118
0.021578109,0.019531513,0.014336748,0.01681044,0.01537337,0.012904758,0.011493957,0.008398677,0.011257863,0.010859268,0.00982968,0.006530786,0.000937284,0.008987325,0.005507659,0.003283878,0.003947406,0.001276861,0.001641069,-0.003823095,-0.005779702,-0.010252885,-0.008226465,-0.009479657,-0.009536095,-0.015078873,-0.011004099,-0.012272753,-0.012055033,-0.01381146,-0.015306205,-0.011534338,-0.01836635,-0.021459011,-0.01578534,-0.020405477,-0.021952113,-0.017186519,-0.021051811,-0.020893231,-0.024626458,-0.020615907,-0.018118126,-0.021404227,-0.02206115,-0.020954167,-0.02241376,-0.027823579,-0.03157048,-0.028050194,-0.028929582,61
-0.09686316,-0.10031969,-0.10207702,-0.12081864,-0.1338449,-0.12970968,-0.1541654,-0.14646317,-0.14754069,-0.13051431,-0.15412906,-0.16091783,-0.15635213,-0.15888649,-0.18201776,-0.18069611,-0.16484982,-0.16106145,-0.16983715,-0.19269778,-0.1804428,-0.19563524,-0.1538348,-0.20360121,-0.1946319,-0.21271373,-0.21687439,-0.21207538,-0.22252816,-0.21071167,-0.21367088,-0.19172426,-0.1945526,-0.21637319,-0.20715712,-0.20578103,-0.22761975,-0.20985962,-0.21904196,-0.22551452,-0.21991087,-0.21960747,-0.19549748,-0.21003446,-0.20889603,-0.2319176,-0.23757522,-0.19784041,-0.20659524,-0.19525303,-0.1937238,41
0.107126385,0.12200675,0.13231112,0.13317564,0.13726611,0.13665897,0.14758706,0.14709136,0.14562643,0.14105985,0.14164262,0.13708045,0.13512225,0.13600282,0.13380764,0.13111813,0.13009919,0.1317726,0.13248135,0.1274387,0.12516065,0.12504642,0.11875439,0.121327296,0.117576055,0.119122736,0.11723428,0.11773513,0.11535097,0.12061027,0.120996624,0.12278732,0.12265929,0.120502904,0.122012004,0.12479012,0.12216408,0.12304209,0.121703595,0.12363862,0.12062622,0.12506555,0.12984641,0.12378711,0.12612295,0.12681854,0.12549259,0.12664555,0.12780643,0.12966385,0.12846443,28
-0.11083147,-0.13023947,-0.13389002,-0.13832812,-0.14215094,-0.14251845,-0.13824219,-0.14440551,-0.15450455,-0.14511073,-0.15522632,-0.15927568,-0.1597521,-0.15230909,-0.17920125,-0.17392215,-0.17021413,-0.17341654,-0.1936144,-0.18474518,-0.18299893,-0.18806873,-0.17935918,-0.15634333,-0.15948218,-0.15535836,-0.1505337,-0.14005965,-0.14359431,-0.14121282,-0.13885804,-0.13963012,-0.1322915,-0.12765726,-0.12950893,-0.12366163,-0.1276158,-0.12317255,-0.12001832,-0.12090839,-0.12481107,-0.117745444,-0.11835444,-0.119646914,-0.116553254,-0.114054956,-0.11396167,-0.11234961,-0.1145304,-0.11496562,-0.11079407,27
